	Sample1	Sample2	Sample3	Sample4	Sample5	Sample6	Sample7	Sample8	Sample9	Sample10	Sample11	Sample12
Gene1880	4.70151928176014	5.7725015469536	6.653777085803	7.0453710551668	6.84964612029187	6.15569439850434	5.21472693545803	4.14813562430034	3.40920581922795	3.02454756218894	3.13659314663045	3.75834927966683
Gene1881	4.97616826183224	4.01009739397097	3.24697580597212	3.05899120054753	3.31631792249362	4.02750152263643	4.96449748411802	6.03507371452245	6.78170877409343	6.94923298217959	6.71473296287702	6.009116550555
Gene1882	6.86619861254237	6.17301128629528	5.21853625568999	4.2024209811697	3.41852509662124	3.00952496619567	3.16128269983036	3.83277440089929	4.79943710334238	5.7235886428807	6.59971648187262	7.02409449655112
Gene1883	3.65501109026983	4.63766154776685	5.677418427697	6.53221325018988	6.95244417451818	6.91652673475205	6.29537846460931	5.39951370973303	4.34869468748118	3.55419080652518	3.01701522071322	3.12317697813627
Gene1884	4.41552791673342	3.49411237436173	3.08317455504142	3.08202387320123	3.64446803549224	4.64059905703925	5.66815481623983	6.48743167770965	6.990518816978	6.82731828023824	6.33982851332964	5.33064756423534
Gene1885	4.50399142496771	5.52863485018838	6.37860043159964	6.91846499520008	6.96083292101856	6.45945984270594	5.52015080060888	4.5092099266787	3.64291954516527	3.01774060715614	3.10588262692632	3.5326334650407
Gene1886	3.24480939185518	3.04237258158413	3.16702909229204	3.95465319355662	4.87385402310401	5.93769560616691	6.69034380569612	7.02240327952985	6.73686368726197	6.09244440676576	5.20805278861643	4.13414015538347
Gene1887	3.80125273139684	4.74367673294804	5.79744607202064	6.64477471387655	6.99234511862477	6.80855954370664	6.19521789943162	5.18058187559898	4.16604364820946	3.32410550263759	2.95862920443387	3.17401180688086
Gene1888	6.48084606464787	5.66003696913978	4.61214481502245	3.67555158763441	3.06705996732569	3.08307810802866	3.43153022383282	4.41226539560127	5.40028604802342	6.37721213033573	6.9071351501016	6.9411351431308
Gene1889	5.04622555566558	3.97555888122812	3.27878666276271	2.97395974034418	3.21344152672347	4.01808263124233	5.00917917786393	6.05211790946834	6.78139876432372	6.98520788459662	6.77123344629577	5.99629832891613
Gene1890	6.76575368005177	6.13861010381352	5.16267592691335	4.08138244829117	3.34467127039301	2.99144372797683	3.21566519897877	3.89894239071307	4.86653111874251	5.89708007198478	6.67417179397499	6.90331202990846
Gene1891	6.5357341989565	5.70425815458605	4.6609851941416	3.68543204872022	3.11731733815097	3.0323389844948	3.43513198154503	4.2505323027425	5.26297299034415	6.28351799967971	6.88086322947568	6.95936685484946
Gene1892	6.54133945187399	5.60949349398253	4.67256412945496	3.70840456165398	3.12660995216922	3.06322837834702	3.52108458922239	4.30332536393455	5.36659944294038	6.25962518816977	6.83681683813408	6.9511002134659
Gene1893	3.81203229919472	4.85337334674866	5.81583995289652	6.68981403709431	6.99641054275351	6.77429455297631	6.19010891581982	5.19047722797933	4.14088109154788	3.33686430239517	3.03109879837978	3.18267361005779
Gene1894	3.03265466311804	3.56418768847085	4.54303811722523	5.48777069671922	6.44762704686496	6.92562735037815	6.92984627691422	6.40020669164568	5.53109668508319	4.46702395821799	3.59877197660911	3.12002911387317
Gene1895	3.2002957443712	2.98302083304324	3.35011889161816	4.11930910924764	5.14513191559194	6.07245040720679	6.76862193481312	6.93832534452949	6.64232136612169	5.88484206018246	4.87757019436968	3.85435237076683
Gene1896	5.17177437955523	4.15809819532761	3.33560147601895	3.03857194662121	3.15839527217893	3.78280553914551	4.74761527906456	5.84757189961392	6.52842842373431	6.97907126821083	6.87132365478879	6.20141632058708
Gene1897	6.88301772627064	6.93978318246662	6.37721657497932	5.49660146881392	4.46150046256425	3.5207512170455	3.03808215737311	3.03442136386163	3.58336480675336	4.57376940981903	5.54401515216288	6.40187081348185
Gene1898	4.87880888777722	5.8987994616152	6.62626488554349	7.00422050434471	6.80825334353547	6.15584807629894	5.14816324775651	4.14319832414897	3.3316393765253	2.97896786967627	3.26720263877955	3.85223319331483
Gene1899	3.06066933036832	3.42014118177267	4.27656789547873	5.30130175639055	6.23017454407854	6.84093051511142	7.02204281373764	6.62535802664227	5.75568016430105	4.7003884125422	3.71552411099253	3.14941555721557
Gene1900	4.18592609486268	3.46695280402022	2.98676229814133	3.17200782330261	3.8143237920765	4.73648822896984	5.78642216595389	6.59547196522224	6.96144623790232	6.9151602190788	6.2357153886084	5.23887105462804
Gene1901	3.38683517283775	4.2072772736886	5.21007221234541	6.17810845196073	6.82746403301605	6.97779250952452	6.60740317960943	5.75462612672435	4.76941518686085	3.84189381968238	3.26857571305903	3.00367122789588
Gene1902	6.51825877987975	5.53867833450711	4.55919641083935	3.67817332654335	3.02476734729083	3.0612031185185	3.57773190639323	4.443645625872	5.43730668333888	6.3476941323475	6.94995636708759	6.89987024558444
Gene1903	5.55206927125941	6.41526409995177	6.90531784865443	6.91335800293323	6.40658557889307	5.45544463714495	4.52802455150963	3.53009759266239	3.02601929346827	3.04010538701505	3.48247960207569	4.46333173517527
Gene1904	5.54450520622177	4.42669338150437	3.59714781574958	3.06883175774238	3.07685984698597	3.54975659832663	4.50450144334924	5.47784741069367	6.36467693672253	6.93561680131565	6.96353650468487	6.45242017418178
Gene1905	6.9040128127138	6.97529182593256	6.49695099591808	5.60354214561142	4.58236045735534	3.614888566425	3.08417213588547	3.11082796414339	3.57501227422551	4.35905201733184	5.47018434172605	6.24844407695013
Gene1906	5.4940826061763	4.50865746900859	3.63237550011914	3.07057920181678	3.13232463794249	3.61980867279858	4.45897582477725	5.48754990508621	6.3929106979991	6.95406861919213	7.00855694051755	6.39517135944431
Gene1907	6.70296704430523	5.91026919267848	4.90328970889284	3.88322222109169	3.21258394176798	3.02889821349696	3.34038697885554	4.13833293445381	5.19952405043905	6.12433831964368	6.8484707284089	6.95693178519314
Gene1908	6.10533051213445	5.07502725678874	4.18504152739463	3.35945762689611	3.01959810184491	3.22702036453235	3.92793419120921	4.9114172410719	5.92200424692178	6.65424777108015	6.98269841239313	6.74796186778129
Gene1909	4.26355094476887	5.25254958608249	6.23884187940395	6.85378097586571	6.93576789683005	6.55298975141705	5.74207019022969	4.73922682799355	3.75789406312589	3.15153089906961	3.04672792005661	3.45793826790656
Gene1910	4.48357491590512	3.54366151988247	3.07810271332274	3.105019915574	3.561904625929	4.4578905198611	5.51037778277421	6.42851288090163	6.93064135261009	6.93648148530195	6.43273666461176	5.51457683275693
Gene1911	6.93898443207339	6.61045461258627	5.8367448372391	4.85255649960926	3.849889382186	3.14592334090121	3.0118006457106	3.36096680506553	4.16147365018239	5.20447486466334	6.13668903423581	6.85569849991383
Gene1912	6.70166594663728	7.06372959540424	6.7416437146506	6.00454770198003	5.10922710929773	4.16371891430668	3.3267805630866	3.01938212425099	3.21150984485922	3.909871670146	4.85753117979973	5.83819848471925
Gene1913	6.85732896444449	7.00742971850341	6.52614121618952	5.72087944808948	4.62491581679187	3.72138747396	3.17223749937287	3.03792966746578	3.45132340286332	4.28635176362685	5.37907674387983	6.30739768355094
Gene1914	6.94433998307436	7.04386187367025	6.5440013230319	5.74385821704474	4.67929189804064	3.69467935217457	3.12801386571733	2.99020822497758	3.4941339808844	4.31985589725771	5.33821316930803	6.27295381915039
Gene1915	6.40330417001612	6.90145742537861	6.9464730766946	6.44521001753716	5.58700325538655	4.5752754925136	3.6701057515048	3.09628709393189	3.08400554004173	3.50278423904366	4.44145987812728	5.4211659627036
Gene1916	4.45809203209529	3.49380641325399	3.03917257820273	3.05971277810955	3.59204552936621	4.53655861550761	5.55090877554288	6.44599410393633	6.95098247879224	6.89178174968096	6.40887275743738	5.51306757535652
Gene1917	3.05011676076951	3.6204762938729	4.48817784828428	5.52716045179473	6.44069262135467	6.9522154444539	6.88999306209958	6.43412824736072	5.52162389520091	4.5030525580097	3.55778078276521	3.14459458422539
Gene1918	6.73155012428955	6.05112054174919	5.08337010057759	4.02157753842201	3.35258682720374	3.06934375897615	3.26712239975449	4.01955339509835	4.99212025212939	5.98366208008461	6.66368282691063	6.96794861596039
Gene1919	6.88943177034162	6.89490592574522	6.43006587112898	5.63908756050061	4.58894430537701	3.67477319834742	3.07508923752269	3.05734519514088	3.47193201569013	4.36430303199582	5.43269363523511	6.33007616737245
Gene1920	3.12404089118533	3.03168738887611	3.44051012211467	4.24657275188394	5.2727811061847	6.27603697392947	6.85913014029655	6.98136042899073	6.5581627869311	5.72668337306523	4.71833136689297	3.7846819342807
Gene1921	4.52537258555879	3.65652603585864	3.07992760435264	3.07559550226938	3.47326465876235	4.44182042119085	5.43833646570249	6.3158460873532	6.91628158865322	6.93852985802125	6.50277674048817	5.64341345210009
Gene1922	3.78338055527814	4.74333033635904	5.71165812038996	6.4947221804812	6.9986987917185	6.86891211101763	6.2823160154443	5.27927291323683	4.20889141480639	3.37353567653836	2.95918317830877	3.12035833649552
Gene1923	3.26562264658041	3.97494672769413	4.99508514521078	5.99601067812725	6.68399681516412	6.95870005378591	6.73778352847964	6.03995276426794	4.98756921010999	4.05023112116122	3.27410024282385	2.98990142396
Gene1924	6.5849218447144	5.81962068739188	4.7848368570618	3.84848885386845	3.20381743178711	3.0254332361249	3.38394950214663	4.17963182616315	5.25287093034794	6.13498079113292	6.81845390440668	7.00666084765831
Gene1925	4.51058007531051	5.49721573582386	6.46835578305728	6.92811935298802	6.86705791067964	6.46696337041198	5.50236404539264	4.5193098938502	3.66510489257687	3.07688384515455	3.1105744326408	3.62217947260611
Gene1926	5.29000646414482	6.1656126121146	6.88869185075576	6.99182609714426	6.579809746607	5.77396096529464	4.73092247754514	3.74645473754508	3.17703963727054	3.06545926137691	3.46730412302792	4.27513326459949
Gene1927	4.50996795204997	5.51508481558695	6.49957988820228	6.94212464228856	6.88718991165968	6.42327648380491	5.47492701120005	4.50341483766175	3.61471538863848	3.02346747830593	3.06683816291528	3.54541877738089
Gene1928	6.33061847548495	6.91510162907805	7.0058999707562	6.47925579943413	5.63981334505904	4.60407074348661	3.71418036182725	3.1220648048156	3.00565526938074	3.50713279595386	4.41506999418017	5.37924895164446
Gene1929	5.90104538434409	6.65306732987007	6.99344541057849	6.81688548128884	6.18308004663169	5.15202614413708	4.17229734692024	3.28402919167606	2.97594298949757	3.16977187316956	3.89761468534774	4.86480781272666
Gene1930	4.39254581293036	5.51897728752703	6.40570792734382	6.93159643196571	6.93228795329397	6.37365695557188	5.52010550548051	4.48586080276652	3.62162376636633	3.10012817802958	3.10479406276914	3.60935255712484
Gene1931	5.44870502649032	6.37293041896522	6.92805207212518	6.96779352064489	6.46996625661319	5.58812601958844	4.60502424966945	3.59615764427829	3.06361449955535	3.05070600061167	3.53122780372258	4.43390514708537
Gene1932	4.54684890797144	3.60266480086924	3.10357943422634	3.00118818853757	3.51534337781152	4.42070018319564	5.41698859614021	6.33316905977483	6.93786376512474	6.9347926133171	6.43978010861102	5.59023533181392
Gene1933	5.04250160153941	4.08428289436343	3.25337033551425	3.00511849517525	3.28705156036714	3.92999800595322	4.94222279917634	5.97692140589259	6.65452678082209	6.96260832367697	6.77410137121652	6.10063553135758
Gene1934	3.81559952452784	4.89672658890809	5.92714495994888	6.66951305232554	6.97478211232994	6.78281147368932	6.10814452483578	5.15576109384072	4.14218848121893	3.3000504205942	2.92361920932783	3.19672414097431
Gene1935	3.22174899517977	3.00002359900661	3.32582025724235	4.04382382642311	5.07613775884412	6.06410303297502	6.75624369761603	6.99763168163163	6.70124893060128	5.96649535829414	4.98700268918728	3.96015225320887
Gene1936	3.66611076781601	4.56319424148185	5.6157788836068	6.53060609834079	6.9954252878448	6.89220016939037	6.36759089111493	5.40466985837529	4.3993031750219	3.49860180238128	3.06457765912822	3.06948312848364
Gene1937	5.54448192934873	4.4360842394306	3.57263929070482	3.01901009847125	2.99257742241503	3.57769181343175	4.41560313522631	5.5155406976919	6.4109801871509	6.94261133595104	6.89317921310801	6.46822556414802
Gene1938	5.26091976779514	6.180767136833	6.81532719474393	6.96905128025695	6.55920285303081	5.76569203971586	4.76786197475314	3.79390948492903	3.18599140069185	3.03650992649139	3.37119711852506	4.22743103430896
Gene1939	6.17104505886892	5.17799073042224	4.118426639792	3.42164665174563	2.99616042308968	3.21668631194636	3.85521996748976	4.86048667959779	5.84299864835594	6.63514048097777	6.99941479901956	6.83414840453593
Gene1940	5.70242437726167	6.48622974593134	6.93311048932328	6.86063144679124	6.23665196137671	5.31583360926654	4.32899821714564	3.50903952081161	3.05336149568772	3.10603749562679	3.6759680702228	4.62435087187073
Gene1941	6.64202189499697	7.00851310702894	6.78277488607279	6.10882846047914	5.15237697421989	4.15832813057099	3.27428559220707	3.00591620686958	3.20903766890693	3.96279508033333	4.87193349906757	5.91727003994451
Gene1942	4.69154447458924	5.75631640079495	6.54237993045325	6.96963769268169	6.79058521675879	6.27485432074848	5.26231641873313	4.27468100372975	3.42046073951102	3.01102666979349	3.20849003493848	3.72911541754044
Gene1943	3.88067823369456	3.25110278135056	2.97070732245273	3.35945134740768	4.14687065916612	5.19005701895892	6.10732014172386	6.77911386323084	6.95079986273728	6.60355666192998	5.8789183575807	4.85631074131014
Gene1944	6.5789370580087	5.87150811891977	4.85566356387569	3.88114665900679	3.20576927326728	2.99093990729404	3.41306876929163	4.13606017291412	5.23731319307271	6.1292608259343	6.68609885232342	6.98737122293809
Gene1945	4.57359477574462	3.64605077345259	3.11835030128994	3.07677577547914	3.51992340687322	4.37499181631446	5.41357764809755	6.4017479710521	6.91033324894939	6.96476937928873	6.49826897081415	5.64641419389797
Gene1946	4.39102319386366	3.45591828501765	3.04170311864199	3.1310667788771	3.72868779052825	4.58548672874735	5.6772047838833	6.49795751439323	6.91982719861129	6.88771136767656	6.2763335924073	5.39411106872786
Gene1947	4.48601427041626	5.44742337624108	6.37968581301026	6.9399806451644	6.93074676546329	6.4286004323208	5.51983472465921	4.4979674156734	3.60366931760241	3.07738006453022	3.08076694574486	3.5756165437914
Gene1948	4.50323882030061	3.5460767145285	3.08435176532559	3.11519807500543	3.61738230262355	4.42624465960798	5.55105346192485	6.3827697514599	6.93581211475385	6.88497185448519	6.41012148042711	5.52947754790145
Gene1949	6.95395119696411	6.88944890057175	6.32473124388916	5.40966841697839	4.32808101757031	3.46578056503972	3.04353844307111	3.11682443480136	3.66976369324927	4.63244155656337	5.66718584255222	6.4920252972813
Gene1950	3.32988561402231	2.96040180404297	3.20258325498624	3.97687679329313	4.93880829566842	5.94468399737556	6.64025521924034	7.05274792332723	6.74541525303234	6.01651402219571	5.11663661856415	4.03598772062947
Gene1951	3.88898946427957	3.20722840172908	3.01409086406093	3.39094827614623	4.12764849641429	5.16776469735509	6.07985256566885	6.80394114089962	6.93167916589505	6.71862368540584	5.91256080484989	4.8777317981313
Gene1952	3.04505890965347	3.48396145855586	4.33225119530677	5.28528784376602	6.2544097518045	6.88923440718235	6.94586394567284	6.51948178432235	5.6885884958886	4.70147816388009	3.78614827269791	3.10845825551499
Gene1953	6.95229370282697	6.91230261391431	6.25268348211536	5.31971346287429	4.26444870219246	3.35374792331489	2.99675103237791	3.13358787736428	3.77724327116192	4.69733016617716	5.77234033792339	6.53894976911941
Gene1954	4.59930741916643	3.70010718168659	3.12973446130065	3.09153487271496	3.53287549216093	4.32991927721787	5.38370488000846	6.26639540021335	6.90242266932131	6.97453671150021	6.53190543202774	5.63439193211626
Gene1955	6.08507448596823	5.0224545337673	4.05640536283328	3.21713106515158	3.00979238982368	3.19359327986682	3.9426267322753	4.96008294545867	5.96066282782476	6.7005893204169	7.01411830161916	6.75855526241142
Gene1956	5.98650478706623	6.71306163155896	6.95346851949194	6.75860317051359	5.97622687279542	5.0401018290032	4.01971673798071	3.26169797984624	2.97212146440904	3.23492374244417	3.97966493191635	4.98904271176603
